0.671,1.717,1.981,1.254,0.718,2.953,1.431,0.778,2.485,0.126,0.0186,4.091,0.5613,0.657,0.45,3.3000000000000003,4.474237928656508,3.7342379286565075,0.2804518043760268,2.262,0.0168
0.671,1.717,1.981,1.254,0.718,2.953,1.431,0.778,2.485,0.126,0.0186,4.091,0.5613,0.657,0.45,2.98,4.864237928656507,3.7442379286565077,0.2804518043760268,2.262,0.0168
0.671,1.717,1.981,1.254,0.718,2.953,1.431,0.778,2.485,0.126,0.0186,4.091,0.5613,0.657,0.45,1.67,5.014237928656508,4.4842379286565075,0.23045180437602678,2.262,0.0168
0.671,1.717,1.981,1.254,0.718,2.953,1.431,0.778,2.485,0.126,0.0186,4.091,0.5613,0.657,0.45,4.09,4.894237928656508,4.2342379286565075,0.2904518043760268,2.262,0.0168
0.671,1.717,1.981,1.254,0.718,2.953,1.431,0.778,2.485,0.126,0.0186,4.091,0.5613,0.657,0.45,2.83,4.764237928656508,3.7742379286565075,0.21045180437602679,2.262,0.0168
0.671,1.717,1.981,1.254,0.718,2.953,1.431,0.778,2.485,0.126,0.0186,4.091,0.5613,0.657,0.45,1.81,4.824237928656507,3.3642379286565074,0.21045180437602679,2.262,0.0168
0.671,1.717,1.981,1.254,0.718,2.953,1.431,0.778,2.485,0.126,0.0186,4.091,0.5613,0.657,0.45,4.79,6.2742379286565075,5.954237928656507,0.3304518043760268,2.262,0.0168
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,0.51,4.134237928656507,3.6442379286565076,0.25045180437602677,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,2.19,3.6342379286565074,3.5642379286565076,0.23045180437602678,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,2.74,5.2342379286565075,4.474237928656508,0.2204518043760268,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,3.39,4.294237928656507,4.214237928656508,0.1804518043760268,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,0.25,6.074237928656507,4.314237928656508,0.2804518043760268,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,0.86,6.344237928656508,3.554237928656508,0.3104518043760268,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,2.44,4.614237928656507,3.5342379286565078,0.2204518043760268,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,0.52,4.564237928656508,3.6442379286565076,0.3004518043760268,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,3.97,5.5242379286565075,4.054237928656508,0.17045180437602678,1.343,0.0389
0.522,1.817,0.283,1.645,0.763,2.584,1.355,0.315,2.857,0.14,0.0082,3.978,0.2498,0.818,0.189,0.22,4.604237928656508,3.6842379286565077,0.32045180437602677,1.343,0.0389
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,2.72,3.5342379286565073,3.3442379286565074,0.32045180437602677,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,0.05,5.764237928656508,4.914237928656508,0.2704518043760268,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,1.78,4.514237928656508,3.4642379286565075,0.19045180437602677,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,3.5500000000000003,5.384237928656507,4.034237928656507,0.2704518043760268,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,3.5700000000000003,5.574237928656507,5.1942379286565075,0.3104518043760268,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,0.49,5.514237928656508,3.6642379286565077,0.2204518043760268,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,2.9,5.4842379286565075,4.654237928656507,0.2704518043760268,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,2.83,4.294237928656507,3.6342379286565074,0.19045180437602677,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,2.38,3.9042379286565074,3.594237928656508,0.32045180437602677,1.746,0.0184
0.863,0.438,1.08,0.447,0.701,2.504,0.939,1.107,1.813,0.116,0.0214,3.954,0.6332,0.77,0.255,2.33,5.754237928656508,5.224237928656508,0.3104518043760268,1.746,0.0184
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,2.62,5.374237928656507,3.4642379286565075,0.2804518043760268,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,0.33,3.7842379286565073,3.4242379286565074,0.32045180437602677,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,0.28,6.144237928656508,5.224237928656508,0.3104518043760268,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,2.05,4.054237928656507,3.6442379286565076,0.17045180437602678,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,1.5,3.9442379286565075,3.5342379286565078,0.2604518043760268,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,5.41,5.704237928656507,5.614237928656507,0.1804518043760268,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,2.68,5.544237928656507,4.464237928656508,0.1804518043760268,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,2.5300000000000002,3.4242379286565074,3.3342379286565076,0.2904518043760268,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,3.73,5.0242379286565075,4.884237928656508,0.20045180437602678,2.165,0.0168
0.355,0.824,0.194,1.202,0.678,2.922,1.823,2.094,1.322,0.333,0.009,2.555,0.6352,0.769,0.488,3.81,6.374237928656507,4.154237928656507,0.2204518043760268,2.165,0.0168
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,1.7,3.414237928656507,3.3642379286565074,0.19045180437602677,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,2.71,3.414237928656507,3.3642379286565074,0.2704518043760268,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,3.36,5.884237928656507,5.664237928656508,0.17045180437602678,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,1.32,5.584237928656508,4.324237928656507,0.21045180437602679,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,1.46,6.254237928656508,3.4442379286565075,0.3004518043760268,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,1.37,4.224237928656508,3.9542379286565077,0.1804518043760268,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,1.54,3.4342379286565072,3.3842379286565074,0.3104518043760268,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,3.25,5.414237928656507,4.424237928656508,0.2604518043760268,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,1.69,5.114237928656507,3.6242379286565076,0.2704518043760268,1.346,0.0316
1.728,0.867,1.173,1.818,0.516,2.045,1.243,1.414,2.627,0.376,0.0192,3.321,0.7235,0.659,0.443,2.9,6.114237928656507,5.154237928656507,0.17045180437602678,1.346,0.0316
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,2.73,4.134237928656507,3.5842379286565076,0.19045180437602677,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,1.04,6.2342379286565075,3.9642379286565075,0.2204518043760268,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,1.61,5.4842379286565075,4.854237928656508,0.24045180437602678,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,1.94,5.114237928656507,4.664237928656508,0.17045180437602678,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,0.25,5.344237928656508,4.894237928656508,0.19045180437602677,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,1.21,3.834237928656507,3.3442379286565074,0.3104518043760268,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,0.53,6.494237928656507,3.844237928656508,0.25045180437602677,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,0.41000000000000003,4.084237928656507,3.4542379286565077,0.21045180437602679,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,0.8300000000000001,6.214237928656507,4.054237928656508,0.2204518043760268,1.469,0.0198
1.328,1.231,0.962,1.185,0.608,1.12,0.247,0.651,2.419,0.412,0.0296,2.41,0.9204,0.613,0.385,1.81,5.884237928656507,4.284237928656507,0.21045180437602679,1.469,0.0198
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,0.03,4.0242379286565075,3.5642379286565076,0.3304518043760268,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,3.1,4.7742379286565075,4.064237928656508,0.20045180437602678,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,1.3900000000000001,4.974237928656508,4.2342379286565075,0.24045180437602678,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,4.53,6.514237928656508,5.914237928656508,0.2704518043760268,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,2.9,3.9742379286565073,3.3342379286565076,0.17045180437602678,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,2.57,4.974237928656508,4.334237928656508,0.2204518043760268,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,0.5,5.354237928656508,4.644237928656508,0.1804518043760268,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,1.56,6.304237928656507,3.3442379286565074,0.25045180437602677,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,3.2,5.584237928656508,5.1942379286565075,0.25045180437602677,2.461,0.0173
0.549,0.22,0.221,0.278,0.589,2.134,1.138,0.96,0.556,0.299,0.0105,3.819,0.2322,0.796,0.408,3.29,4.494237928656507,3.7042379286565077,0.23045180437602678,2.461,0.0173
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,4.37,5.814237928656508,4.564237928656508,0.1804518043760268,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,1.02,5.124237928656507,3.4242379286565074,0.3104518043760268,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,3.18,4.904237928656507,4.854237928656508,0.20045180437602678,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,2.31,5.384237928656507,3.4642379286565075,0.1804518043760268,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,1.52,6.504237928656508,3.9942379286565077,0.2204518043760268,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,0.97,6.534237928656507,4.054237928656508,0.2804518043760268,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,0.31,4.394237928656508,3.554237928656508,0.25045180437602677,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,0.72,3.4042379286565074,3.3542379286565076,0.32045180437602677,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,2.56,4.9842379286565075,3.9742379286565077,0.24045180437602678,1.309,0.0255
0.891,1.435,1.643,1.967,0.54,1.796,0.382,0.642,1.992,0.222,0.0369,3.354,0.1959,0.676,0.455,3.5500000000000003,3.8142379286565076,3.6242379286565076,0.3104518043760268,1.309,0.0255
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,4.08,4.604237928656508,4.164237928656508,0.19045180437602677,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,2.97,4.804237928656507,3.8242379286565074,0.3304518043760268,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,0.23,6.214237928656507,3.3342379286565076,0.1804518043760268,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,3.52,4.224237928656508,3.594237928656508,0.24045180437602678,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,2.29,3.664237928656507,3.4142379286565077,0.19045180437602677,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,3.08,5.044237928656507,3.5642379286565076,0.2704518043760268,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,0.01,4.564237928656508,4.374237928656507,0.20045180437602678,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,4.99,6.544237928656507,6.534237928656507,0.2904518043760268,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,0.96,4.0242379286565075,3.7042379286565077,0.23045180437602678,1.371,0.0198
0.387,1.222,1.645,1.534,0.415,2.764,0.514,1.703,2.689,0.293,0.0279,2.43,0.4115,0.62,0.231,3.68,6.534237928656507,4.134237928656508,0.3004518043760268,1.371,0.0198
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,2.82,3.9842379286565075,3.3642379286565074,0.21045180437602679,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,0.03,6.394237928656508,3.9542379286565077,0.24045180437602678,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,2.3000000000000003,4.564237928656508,4.204237928656507,0.19045180437602677,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,2.97,5.134237928656507,3.7842379286565078,0.25045180437602677,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,0.38,3.414237928656507,3.3442379286565074,0.2704518043760268,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,2.6,5.744237928656507,4.2742379286565075,0.2704518043760268,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,0.11,5.954237928656507,4.404237928656507,0.2604518043760268,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,1.6300000000000001,4.204237928656507,3.6942379286565075,0.25045180437602677,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,1.47,4.414237928656507,3.6742379286565074,0.25045180437602677,1.323,0.0299
0.477,1.345,1.948,1.4,0.509,1.473,1.03,1.461,2.283,0.178,0.0224,3.885,0.9598,0.844,0.402,1.31,5.464237928656507,5.134237928656508,0.2804518043760268,1.323,0.0299
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,0.33,4.9442379286565075,4.554237928656508,0.25045180437602677,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,2.65,5.344237928656508,3.9142379286565077,0.3104518043760268,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,2.07,4.174237928656508,3.7242379286565077,0.2204518043760268,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,0.03,6.534237928656507,4.664237928656508,0.2604518043760268,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,3.23,5.924237928656508,3.7942379286565076,0.2204518043760268,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,2.12,4.224237928656508,4.064237928656508,0.2704518043760268,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,3.36,5.204237928656507,3.3842379286565074,0.25045180437602677,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,0.62,6.2342379286565075,3.7542379286565075,0.3304518043760268,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,2.19,5.174237928656508,3.9542379286565077,0.2604518043760268,2.447,0.0267
1.027,1.919,0.7,1.683,0.722,1.256,0.355,1.188,0.32,0.212,0.0209,3.39,0.9863,0.503,0.382,1.1300000000000001,6.004237928656508,4.724237928656508,0.3104518043760268,2.447,0.0267
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,0.5700000000000001,6.314237928656508,6.054237928656508,0.2604518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,3.4,3.7442379286565073,3.4242379286565074,0.23045180437602678,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,0.56,3.5942379286565074,3.3842379286565074,0.2904518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,0.8300000000000001,4.904237928656507,4.684237928656508,0.2804518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,4.88,6.074237928656507,5.914237928656508,0.2804518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,0.0,3.4942379286565073,3.3542379286565076,0.2604518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,0.55,5.474237928656507,3.8642379286565074,0.2804518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,3.54,4.564237928656508,3.6942379286565075,0.3304518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,0.8,5.014237928656508,3.4342379286565077,0.3104518043760268,2.007,0.0379
1.334,1.986,1.366,0.682,0.401,1.523,0.833,1.433,2.082,0.427,0.0422,4.049,0.6053,0.45,0.491,0.93,5.914237928656507,5.814237928656508,0.17045180437602678,2.007,0.0379
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,1.52,5.964237928656507,3.5442379286565076,0.19045180437602677,2.128,0.0106
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,1.22,3.4342379286565072,3.3442379286565074,0.32045180437602677,2.128,0.0106
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,1.58,4.574237928656507,3.4242379286565074,0.3304518043760268,2.128,0.0106
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,0.91,4.934237928656508,4.404237928656507,0.17045180437602678,2.128,0.0106
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,2.82,5.364237928656507,4.094237928656508,0.1804518043760268,2.128,0.0106
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,4.24,5.374237928656507,4.834237928656508,0.32045180437602677,2.128,0.0106
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,0.64,4.464237928656507,3.9842379286565075,0.25045180437602677,2.128,0.0106
1.631,1.222,0.307,1.949,0.463,2.067,0.135,1.022,2.444,0.155,0.0342,3.763,0.6647,0.588,0.338,1.4000000000000001,4.324237928656507,4.114237928656507,0.21045180437602679,2.128,0.0106
